Q7678073	keyPerson	Q30461
Q1261390	europeanAffiliation	Q25079
Q16729682	occupation	Q237893
Q968014	birthPlace	Q200942
Q549441	executiveProducer	Q3110353
Q21005330	associatedBand	Q6078
Q7093599	starring	Q3647873
Q6129352	occupation	Q40348
Q934640	birthPlace	Q736742
Q5422790	formerBandMember	Q3806499
Q434650	birthPlace	Q34370
Q1662265	associatedMusicalArtist	Q493697
Q3094737	award	Q5047332
Q478170	location	Q46422
Q1677162	associatedBand	Q23376
Q6174988	genre	Q9759
Q6474354	genre	Q263734
Q3020722	bandMember	Q5805805
Q5640741	associatedBand	Q36290
Q83431	hometown	Q99
Q240212	birthPlace	Q3870
Q232404	birthPlace	Q35
Q21203479	starring	Q345950
Q18557	associatedBand	Q515273
Q1537859	associatedBand	Q733103
Q316136	associatedMusicalArtist	Q402725
Q313190	deathPlace	Q235
Q311601	instrument	Q6607
Q5487955	hometown	Q23197
Q1474157	state	Q1588
Q940425	type	Q482994
Q129987	successor	Q119702
Q213296	timeZone	Q1109976
Q1263803	associatedBand	Q717159
Q300182	primeMinister	Q9545
Q711367	associatedMusicalArtist	Q931863
Q6947941	family	Q626843
Q4811317	recordLabel	Q843402
Q268440	producer	Q191819
Q1247327	subsequentWork	Q484789
Q25679	birthPlace	Q1009
Q4343057	associatedMusicalArtist	Q489653
Q2253667	genre	Q1436734
Q387740	managerClub	Q4961799
Q729825	recordLabel	Q183412
Q3013651	family	Q906219
Q1139044	computingPlatform	Q170323
Q973113	associatedBand	Q976341
Q153881	isPartOf	Q497845
Q166919	timeZone	Q1109976
Q2230068	associatedMusicalArtist	Q58391
Q275250	associatedMusicalArtist	Q105349
Q371	recordLabel	Q3110013
Q629998	product	Q41415
Q3700448	associatedMusicalArtist	Q943219
Q863256	recordedIn	Q7773545
Q472487	associatedMusicalArtist	Q919156
Q3357234	primeMinister	Q19825
Q491178	state	Q1527
Q202314	formerBandMember	Q2501629
Q1419043	genre	Q11366
Q695	regionalLanguage	Q5287
Q2443384	isPartOf	Q1428
Q5022169	format	Q134556
Q16734711	recordLabel	Q22079357
Q679610	associatedBand	Q310749
Q885939	associatedBand	Q462067
Q455320	genre	Q83270
Q473352	assembly	Q44198
Q15912402	format	Q168614
Q5106993	associatedBand	Q1811729
Q5276931	genre	Q915152
Q484141	deathPlace	Q11739
Q7949378	owner	Q477993
Q462769	birthPlace	Q2941325
Q7986925	campus	Q702492
Q6875183	garrison	Q51679
Q486883	occupation	Q222344
Q7803256	occupation	Q2526255
Q1280870	associatedBand	Q804090
Q1133828	recordLabel	Q7604054
Q2376702	isPartOf	Q911203
Q6197849	associatedBand	Q323379
Q5457013	type	Q1847255
Q948569	monarch	Q81506
Q16221137	associatedBand	Q168535
Q601371	type	Q15334
Q5114985	kingdom	Q729
Q16298903	associatedMusicalArtist	Q15912617
Q6502597	race	Q7836143
Q776997	location	Q34217
Q3298815	associatedMusicalArtist	Q129668
Q229821	recordLabel	Q641445
Q1025	timeZone	Q30192
Q15779032	country	Q794
Q213538	associatedMusicalArtist	Q221155
Q8046672	associatedMusicalArtist	Q310539
Q177131	associatedBand	Q193676
Q8033700	race	Q5175378
Q622618	manufacturer	Q246
Q1764128	network	Q3735740
Q2118161	managerClub	Q202093
Q203433	predecessor	Q209989
Q5173644	genre	Q547137
Q2488587	team	Q1368488
Q1909207	associatedMusicalArtist	Q1892868
Q3364302	recordLabel	Q7987135
Q17080059	location	Q1764
Q2006230	garrison	Q15180
Q26586	isPartOf	Q25319
Q460542	genre	Q38848
Q44397	part	Q782049
Q4711647	riverMouth	Q790329
Q853692	associatedBand	Q749502
Q1864258	isPartOf	Q513905
Q645764	type	Q15334
Q739651	timeZone	Q941023
Q5539833	primeMinister	Q106618
Q166197	associatedMusicalArtist	Q6175055
Q335629	associatedBand	Q2435869
Q491889	state	Q1166
Q2846724	country	Q1196645
Q5375353	producer	Q435306
Q27120	format	Q133454
Q373954	associatedMusicalArtist	Q19866401
Q381071	successor	Q294969
Q356957	country	Q739
Q7638314	regionServed	Q668
Q603830	associatedMusicalArtist	Q7200620
Q506006	associatedMusicalArtist	Q362564
Q459300	deathPlace	Q84
Q1277055	genre	Q1132127
Q204018	birthPlace	Q713750
Q773215	part	Q944842
Q247293	recordLabel	Q843402
Q3372991	bandMember	Q445448
Q322072	associatedBand	Q1699618
Q2454630	instrument	Q133163
Q16727927	hometown	Q3042
Q176168	league	Q548937
Q10297941	family	Q898003
Q1025649	country	Q258
Q379197	primeMinister	Q1935910
Q895875	recordLabel	Q203059
Q4802759	timeZone	Q2392297
Q61428	associatedMusicalArtist	Q678142
Q568238	genre	Q193207
Q2599358	team	Q182740
Q1166257	associatedBand	Q540368
Q332914	successor	Q333578
Q493951	largestCity	Q79389
Q296249	mainInterest	Q179805
Q17071720	isPartOf	Q1291651
Q20687333	associatedBand	Q1545961
Q962175	format	Q6473564
Q17116276	location	Q172
Q3857519	associatedMusicalArtist	Q312674
Q3189043	birthPlace	Q43421
Q1080599	kingdom	Q729
Q5476713	industry	Q11033
Q1361450	genre	Q484641
Q5474098	city	Q161491
Q5294199	education	Q1815371
Q4954741	instrument	Q320002
Q939121	associatedMusicalArtist	Q455605
Q49205	affiliation	Q7074765
Q8028803	genre	Q37073
Q378157	birthPlace	Q174193
Q16996225	writer	Q5928796
Q5224520	isPartOf	Q1131727
Q2907714	occupation	Q822146
Q1583289	timeZone	Q941023
Q26896967	associatedMusicalArtist	Q43432
Q823648	affiliation	Q1024114
Q4348758	phylum	Q174726
Q7070050	country	Q794
Q364387	genre	Q131272
Q973580	birthPlace	Q25607
Q7733289	hometown	Q1527
Q187516	country	Q30
Q1773518	executiveProducer	Q550381
Q588239	country	Q837
Q296064	primeMinister	Q179888
Q72334	award	Q17144
Q465978	musicFusionGenre	Q213149
Q2301808	genre	Q11366
Q5981140	genre	Q21
Q333410	primeMinister	Q9559
Q4515439	nationality	Q865
Q824594	timeZone	Q843589
Q675208	distributingLabel	Q4736435
Q722876	associatedMusicalArtist	Q725469
Q8129401	class	Q4867740
Q5449816	routeJunction	Q20725
Q214540	region	Q16394
Q1808502	isPartOf	Q3198833
Q1349775	deathPlace	Q90
Q852496	isPartOf	Q191793
Q15088590	director	Q32522
Q16894946	sourceMountain	Q494081
Q649214	country	Q28
Q4684542	genre	Q11401
Q1382495	associatedBand	Q557
Q929248	birthPlace	Q145292
Q4845705	birthPlace	Q1297
Q7340164	instrument	Q31561
Q362564	associatedBand	Q920490
Q2668785	musicalBand	Q11036
Q2706536	associatedMusicalArtist	Q192114
Q177544	country	Q145
Q4871195	place	Q340606
Q2577277	associatedBand	Q737223
Q6842744	producer	Q3019163
Q25706797	associatedMusicalArtist	Q33240
Q3809304	associatedBand	Q334648
Q16729702	genre	Q11399
Q7115609	type	Q29171
Q317784	associatedMusicalArtist	Q43267
Q844837	isPartOf	Q49014
Q18536071	language	Q7411
Q5927139	location	Q60
Q19873454	currentMember	Q2081943
Q7395652	creativeDirector	Q7332121
Q6397201	associatedMusicalArtist	Q9619
Q1051840	athletics	Q271805
Q288251	commander	Q939
Q22360	almaMater	Q333886
Q2123902	recordLabel	Q1397914
Q442984	hometown	Q17
Q3342413	associatedMusicalArtist	Q15935
Q18639907	currentMember	Q7801773
Q498026	position	Q280658
Q7708302	growingGrape	Q204433
Q150885	producer	Q6842268
Q44578	starring	Q205435
Q1994480	militaryBranch	Q165862
Q455458	leaderParty	Q19079
Q6505842	musicalArtist	Q342723
Q8054173	associatedBand	Q14045
Q912103	occupation	Q245068
Q296641	occupation	Q245068
Q724406	associatedMusicalArtist	Q2643
Q561294	occupation	Q28389
Q2006235	format	Q3046922
Q217848	primeMinister	Q165477
Q16196408	genre	Q397
Q1072666	starring	Q108283
Q38361	formerBandMember	Q731775
Q317469	genre	Q38848
Q2566683	city	Q838112
Q237633	recordLabel	Q1308364
Q2147074	governor	Q735212
Q6935858	creativeDirector	Q2870425
Q4864060	instrument	Q1343007
Q180268	derivative	Q83440
Q22674171	openingTheme	Q5435177
Q4639153	foundedBy	Q861129
Q510934	country	Q30
Q4716928	birthPlace	Q36074
Q485825	associatedBand	Q218992
Q374762	almaMater	Q1142073
Q173302	language	Q9072
Q918157	genre	Q20378
Q2233911	isPartOf	Q1397
Q184650	predecessor	Q107957
Q439949	team	Q9653
Q286525	deathCause	Q12202
Q1013700	isPartOf	Q1130480
Q26119	type	Q515
Q341364	derivative	Q170611
Q592119	birthPlace	Q30
Q1636958	keyPerson	Q30461
Q1950583	nationality	Q55
Q38589	timeZone	Q1773949
Q4115659	musicalBand	Q294907
Q57193	influencedBy	Q9391
Q7044488	associatedMusicalArtist	Q1383448
Q13973	pictureFormat	Q5539855
Q4954077	formerTeam	Q744796
Q958676	type	Q515
Q933550	associatedBand	Q459052
Q372052	award	Q286471
Q3631491	country	Q668
Q5544472	successor	Q2347324
Q2075387	country	Q36
Q1340268	party	Q29552
Q2262336	genre	Q1164252
Q81443	timeZone	Q2392297
Q3576849	musicalArtist	Q341461
Q388757	genre	Q874038
Q832745	recordLabel	Q2117397
Q1677222	occupation	Q183945
Q843552	birthPlace	Q734974
Q945242	language	Q9240
Q3339084	country	Q664
Q3109712	genre	Q850412
Q1159458	influenced	Q15794
Q21642736	associatedMusicalArtist	Q17306079
Q156844	nationality	Q155
Q7489953	hometown	Q16
Q131574	region	Q188373
Q23074129	battle	Q751186
Q1352181	previousWork	Q1573223
Q5176876	hometown	Q64
Q366614	occupation	Q639669
Q1003502	timeZone	Q604055
Q850972	leaderName	Q30185
Q15631013	starring	Q41396
Q2739228	creator	Q8704
Q489765	country	Q30
Q2250353	country	Q822
Q470632	birthPlace	Q1036
Q7382510	genre	Q2913982
Q461626	successor	Q600393
Q5525899	birthPlace	Q30
Q6183758	race	Q4705329
Q1023453	location	Q16
Q637388	associatedBand	Q193397
Q21647557	associatedBand	Q919961
Q26586	leaderParty	Q212101
Q666697	hometown	Q4093
Q1748008	instrument	Q78987
Q7490300	grandsire	Q3499831
Q23949864	sisterStation	Q858761
Q57308	party	Q204543
Q213182	country	Q796
Q692800	birthPlace	Q934987
Q124697	writer	Q3751118
Q1190565	stylisticOrigin	Q7749
Q5230548	race	Q6771623
Q766060	writer	Q6183649
Q1375083	isPartOf	Q341755
Q5667353	isPartOf	Q4815750
Q570025	bandMember	Q3637960
Q1013664	isPartOf	Q1537
Q20685199	associatedMusicalArtist	Q6869552
Q24233973	jurisdiction	Q1013
Q47878	instrument	Q46185
Q14042	recordLabel	Q377453
Q5374052	location	Q30
Q7734449	voice	Q3174968
Q381488	team	Q18708
Q378858	genre	Q9759
Q51110	recordLabel	Q513712
Q4790444	associatedMusicalArtist	Q493042
Q924472	associatedBand	Q309888
Q508153	timeZone	Q25989
Q4913513	occupation	Q639669
Q21005092	genre	Q45981
Q329036	genre	Q7749
Q494748	voice	Q311987
Q73268	company	Q2576666
Q4920361	location	Q30
Q7817407	race	Q4743608
Q368354	associatedMusicalArtist	Q45188
Q526330	associatedMusicalArtist	Q184827
Q502990	genre	Q839029
Q7759596	company	Q7492286
Q706490	occupation	Q753110
Q955386	country	Q30
Q862250	associatedMusicalArtist	Q694447
Q25038916	currentMember	Q1365542
Q151097	birthPlace	Q163
Q274565	associatedBand	Q1986015
Q6134157	occupation	Q16533
Q1132439	starring	Q230504
Q40026	residence	Q127856
Q456922	genre	Q235858
Q313559	instrument	Q940380
Q2012913	location	Q99
Q1016638	isPartOf	Q202454
Q477968	country	Q1028
Q767793	sourcePlace	Q903484
Q4050448	associatedBand	Q3414998
Q15863	populationPlace	Q215
Q7841706	bandMember	Q232193
Q756153	order	Q28319
Q1024395	league	Q386384
Q977206	country	Q30
Q818181	starring	Q465442
Q951399	language	Q1412
Q136644	class	Q306579
Q25397002	composer	Q954231
Q273347	associatedMusicalArtist	Q235940
Q720242	president	Q9960
Q3344521	family	Q796463
Q936839	leaderName	Q29468
Q2007158	previousWork	Q2563217
Q75820	nationality	Q42884
Q5669380	isPartOf	Q4815439
Q478596	birthPlace	Q145
Q5056250	associatedBand	Q6505982
Q504911	team	Q3590737
Q1083375	location	Q49
Q2705135	class	Q165468
Q4752654	genre	Q2626684
Q315394	award	Q28835
Q924790	president	Q9916
Q212762	associatedMusicalArtist	Q449030
Q976341	associatedMusicalArtist	Q973113
Q1116772	editing	Q2110901
Q462221	genre	Q83440
Q376107	birthPlace	Q55
Q1758264	birthPlace	Q84
Q2627462	genre	Q83440
Q843	ethnicGroup	Q2556103
Q16852609	currentMember	Q1383449
Q7460847	recordLabel	Q3080929
Q1659563	genre	Q837837
Q366714	genre	Q817138
Q174691	isPartOf	Q131320
Q895463	associatedBand	Q1142201
Q1370642	associatedBand	Q357176
Q3331185	genre	Q3071
Q3434960	writer	Q947563
Q3214	federalState	Q1208
Q6329397	broadcastNetwork	Q7240379
Q18720683	genre	Q83270
Q15040031	race	Q11347352
Q204104	type	Q2566190
Q1002229	type	Q328584
Q6469870	race	Q905026
Q13476442	producer	Q448604
Q5189775	associatedMusicalArtist	Q1027165
Q264840	relative	Q389017
Q489245	recordLabel	Q1493488
Q151284	spouse	Q267247
Q923780	timeZone	Q847142
Q719142	deathPlace	Q159
Q2238867	isPartOf	Q1502
Q18591834	family	Q132980
Q932977	derivative	Q183862
Q917608	creator	Q369717
Q49670	headquarter	Q1844
Q706689	nationality	Q38
Q194427	executiveProducer	Q385058
Q1933525	genre	Q546264
Q1189715	location	Q134635
Q978310	musicalArtist	Q6078
Q2913369	composer	Q535858
Q842794	governmentType	Q179164
Q6457273	city	Q84
Q57971	influencedBy	Q128560
Q7973119	format	Q105973
Q313386	influenced	Q712462
Q57298	predecessor	Q183187
Q2902100	associatedBand	Q5179561
Q8977	city	Q41262
Q1142927	language	Q9186
Q16202867	genre	Q37073
Q694550	type	Q777120
Q432675	associatedMusicalArtist	Q139061
Q374960	birthPlace	Q1397
Q6451474	associatedBand	Q18814
Q7736219	genre	Q41343
Q6104536	field	Q169470
Q210606	battle	Q250309
Q14799151	phylum	Q1360
Q5163326	commander	Q722774
Q5755028	colour	Q900906
Q492012	countySeat	Q651051
Q253328	deathCause	Q11081
Q1200528	religion	Q9089
Q3787488	team	Q910453
Q19798734	starring	Q101797
Q1738121	birthPlace	Q149836
Q15715885	isPartOf	Q2571571
Q5456723	hometown	Q18125
Q2633886	format	Q6473564
Q6968794	birthPlace	Q23240
Q7490901	associatedBand	Q4036698
Q3410125	associatedMusicalArtist	Q1849210
Q1391309	predecessor	Q3629480
Q812589	timeZone	Q941023
Q380237	birthPlace	Q188313
Q1233327	deathPlace	Q16
Q350236	deathPlace	Q34217
Q5287024	associatedBand	Q23517
Q6726277	format	Q34678
Q546237	associatedBand	Q521523
Q9191	region	Q842333
Q2165643	deathPlace	Q914040
Q211136	associatedBand	Q349146
Q5321290	associatedBand	Q7359953
Q734944	nationality	Q30
Q378747	notableWork	Q6654
Q863061	birthPlace	Q928
Q765552	country	Q30
Q354654	associatedMusicalArtist	Q2164812
Q537911	creator	Q3176340
Q2272430	producer	Q3431664
Q156329	format	Q238612
Q429296	industry	Q173799
Q1272729	deathPlace	Q99
Q185162	stylisticOrigin	Q7749
Q5299133	associatedBand	Q1364766
Q695405	producer	Q3814461
Q14494	isPartOf	Q721396
Q3814461	associatedBand	Q235252
Q7250049	associatedBand	Q432679
Q233253	deathPlace	Q188819
Q439752	associatedBand	Q831041
Q3270447	birthPlace	Q13870
Q270700	hometown	Q30
Q1278469	ground	Q224
Q236010	nationality	Q21
Q5420540	guest	Q551558
Q14851801	isPartOf	Q174010
Q3879177	type	Q11424
Q817301	isPartOf	Q99
Q16010514	race	Q7420984
Q13649	country	Q38
Q15460378	occupation	Q2526255
Q1363826	country	Q16
Q2360377	birthPlace	Q2629708
Q919386	associatedBand	Q340019
Q4679987	birthPlace	Q48809
Q2719352	country	Q668
Q2107658	isPartOf	Q913630
Q173051	firstDriver	Q2069
Q200732	associatedBand	Q43432
Q20647254	recordLabel	Q7225891
Q923667	associatedBand	Q484595
Q367322	almaMater	Q2000624
Q7556034	sisterStation	Q19650250
Q3125750	starring	Q888591
Q288271	associatedBand	Q470609
Q991515	isPartOf	Q1951
Q192566	nationality	Q30
Q7356257	associatedMusicalArtist	Q274117
Q228909	associatedMusicalArtist	Q194220
Q16746533	director	Q555589
Q15730186	genre	Q130232
Q159622	team	Q15789
Q4958418	author	Q3246742
Q1247327	genre	Q1054574
Q665768	genre	Q19842222
Q436515	deathPlace	Q205380
Q577981	type	Q515
Q21600103	associatedMusicalArtist	Q730261
Q180875	team	Q1508285
Q391072	almaMater	Q406402
Q23090	location	Q21
Q545555	timeZone	Q1109976
Q17714	field	Q11452
Q388757	genre	Q45981
Q3050322	location	Q7696923
Q386661	isPartOf	Q132480
Q456005	associatedBand	Q728109
Q727262	country	Q36
Q1483257	genre	Q187760
Q6433451	associatedMusicalArtist	Q158895
Q38484	almaMater	Q174570
Q721819	associatedBand	Q2736003
Q1990163	isPartOf	Q330158
Q859363	city	Q40898
Q4981977	occupation	Q488205
Q584016	genre	Q484641
Q6391066	associatedBand	Q228909
Q189407	deathCause	Q47912
Q332096	birthPlace	Q41
Q2414853	associatedBand	Q2410301
Q7228435	format	Q6473564
Q7299645	associatedBand	Q5957999
Q1268524	layout	Q214833
Q11866873	formerTeam	Q1753439
Q7850148	associatedBand	Q5986894
Q5657914	party	Q10225
Q4763327	hometown	Q1439
Q2177991	recordLabel	Q231694
Q5210937	location	Q956
Q14822996	phylum	Q1360
Q1033047	genre	Q83270
Q550598	recordLabel	Q575026
Q3700448	associatedBand	Q630195
Q473873	regionServed	Q96
Q245881	associatedBand	Q736107
Q715630	part	Q1125425
Q974745	country	Q225
Q62227	team	Q8780
Q7775543	genre	Q7168625
Q281908	associatedBand	Q5105
Q1928222	influencedBy	Q188436
Q557354	type	Q15334
Q291754	associatedBand	Q3078740
Q1675438	format	Q149757
Q161389	parent	Q158861
Q445297	associatedMusicalArtist	Q8945218
Q33973	languageFamily	Q131848
Q42099	country	Q884
Q162518	distributor	Q179200
Q643423	musicalBand	Q2331
Q16885617	genre	Q474027
Q7809183	associatedMusicalArtist	Q655504
Q6317804	associatedBand	Q180224
Q1080197	genre	Q38848
Q3270779	associatedBand	Q7896834
Q219784	relative	Q310400
Q16048702	isPartOf	Q5060991
Q2630600	isPartOf	Q1951
Q370773	primeMinister	Q1058
Q6375399	almaMater	Q736674
Q1264273	instrument	Q5994
Q154573	commander	Q58579
Q3901735	class	Q4867740
Q551401	successor	Q2506669
Q230	governmentType	Q49890
Q332096	predecessor	Q374655
Q4639176	battle	Q2889502
Q239709	almaMater	Q309350
Q1185052	country	Q30
Q4354015	genre	Q131272
Q6383092	recordedIn	Q2332001
Q1934578	managerClub	Q29115
Q16195276	genre	Q217467
Q376120	largestCity	Q1914606
Q6571832	currentMember	Q504911
Q574663	recordLabel	Q605388
Q2488373	genre	Q24925
Q2527502	associatedBand	Q1983727
Q319283	associatedBand	Q740581
Q435060	birthPlace	Q485176
Q509826	state	Q16551
Q6287348	race	Q7413880
Q1068887	associatedBand	Q583025
Q2861484	associatedMusicalArtist	Q931689
Q1068634	recordLabel	Q193023
Q267531	battle	Q2665626
Q1867760	growingGrape	Q213332
Q6382786	recordLabel	Q1115142
Q625173	team	Q3590360
Q745979	place	Q506202
Q49081	influencedBy	Q50020
Q156391	product	Q5994
Q880998	profession	Q82955
Q2352011	associatedMusicalArtist	Q976991
Q946683	format	Q168614
Q1783775	genre	Q5421158
Q235622	spouse	Q273215
Q2203024	hometown	Q20
Q893327	sisterStation	Q15628
Q12155	country	Q29
Q194318	distributor	Q1323594
Q6122	province	Q15099
Q39611	recordLabel	Q18628
Q1988296	associatedMusicalArtist	Q1045752
Q603830	associatedBand	Q37150
Q547218	birthPlace	Q1581
Q1375195	occupation	Q486748
Q164281	almaMater	Q49108
Q326063	formerBandMember	Q236103
Q437645	associatedBand	Q4765187
Q3191397	sisterStation	Q3191412
Q1432274	timeZone	Q207020
Q177374	starring	Q725412
Q35367	location	Q46
Q1332134	associatedBand	Q816079
Q472895	genre	Q37073
Q14949098	genre	Q170435
Q1035	birthPlace	Q201970
Q3557637	team	Q291447
Q4993203	associatedMusicalArtist	Q552245
Q19668795	associatedBand	Q1590013
Q764039	associatedBand	Q482477
Q274689	predecessor	Q230861
Q202454	country	Q30
Q17028367	format	Q6473564
Q524822	associatedMusicalArtist	Q16845532
Q666253	timeZone	Q207020
Q2774245	genre	Q83270
Q3545224	associatedMusicalArtist	Q2687312
Q205560	instrument	Q901207
Q879287	residence	Q755075
Q2708193	birthPlace	Q12526
Q391969	genre	Q325397
Q734713	region	Q1603
Q603485	birthPlace	Q142
Q2572153	hometown	Q3934
Q12730072	influencedBy	Q46706
Q2663698	associatedBand	Q752170
Q116905	basedOn	Q458346
Q5245359	distributingCompany	Q2279713
Q2422370	associatedBand	Q903496
Q5540460	predecessor	Q6143495
Q1361543	recordLabel	Q3991412
Q24904	league	Q167541
Q16746054	musicComposer	Q106648
Q186220	isPartOf	Q159736
Q2528148	birthPlace	Q36687
Q5594780	bandMember	Q736966
Q14711	associatedMusicalArtist	Q162247
Q729180	deathPlace	Q204245
Q450253	hometown	Q766
Q2294104	hometown	Q99
Q15280982	country	Q794
Q201052	presenter	Q299266
Q6125212	formerBandMember	Q2314820
Q732160	birthPlace	Q16
Q382420	genre	Q4209421
Q4790444	associatedMusicalArtist	Q52583
Q702300	genre	Q187760
Q2056483	associatedBand	Q44780
Q17121734	genre	Q316930
Q511876	isPartOf	Q1266818
Q974566	knownFor	Q318649
Q321887	militaryRank	Q104680
Q69321	type	Q70208
Q483558	recordLabel	Q942820
Q3521261	broadcastArea	Q30
Q1390318	growingGrape	Q63591
Q7809183	recordLabel	Q6897006
Q488916	genre	Q272167
Q25456	battle	Q37643
Q7955233	broadcastArea	Q501796
Q7564663	associatedMusicalArtist	Q622988
Q5476982	owningCompany	Q925249
Q3012099	kingdom	Q729
Q7350620	occupation	Q3282637
Q381883	recordLabel	Q17114055
Q6892782	isPartOf	Q1286502
Q839454	associatedBand	Q1533479
Q7860048	hometown	Q1509
Q1342533	formerTeam	Q1472950
Q4345981	creator	Q2706935
Q6436503	associatedBand	Q206475
Q1357556	language	Q9199
Q934127	team	Q211401
Q994839	kingdom	Q729
Q8772	residence	Q142
Q1925846	isPartOf	Q48063
Q707056	state	Q1188
Q1491327	ground	Q288082
Q3832194	creator	Q3531791
Q6152402	deathPlace	Q22
Q936279	genre	Q1273568
Q291297	position	Q485568
Q314208	associatedMusicalArtist	Q542868
Q2003342	country	Q25
Q3577037	company	Q1156642
Q15193	predecessor	Q15189
Q4636678	battle	Q8663
Q343559	leaderParty	Q19077
Q21600103	associatedBand	Q730261
Q207881	timeZone	Q909085
Q16333772	associatedMusicalArtist	Q229760
Q2419239	routeStart	Q175
Q5628051	race	Q6825110
Q264023	birthPlace	Q5177620
Q5327318	associatedMusicalArtist	Q5258888
Q1464721	recordLabel	Q537118
Q3293159	previousWork	Q3050322
Q19938910	stylisticOrigin	Q1298934
Q2233290	type	Q515
Q1023220	season	Q17150118
Q4936363	recordLabel	Q679551
Q1516646	isPartOf	Q1221
Q429546	position	Q60681
Q463557	birthPlace	Q30
Q1051534	associatedMusicalArtist	Q2117532
Q5515934	channel	Q3587
Q1163530	musicalBand	Q922528
Q4834865	related	Q4834864
Q4817583	routeJunction	Q1937371
Q4713575	sourceMountain	Q389426
Q332696	successor	Q333410
Q3574332	associatedBand	Q188980
Q189732	birthPlace	Q207272
Q1674254	industry	Q7590
Q1475	leaderName	Q3550668
Q629702	president	Q189732
Q334339	predecessor	Q334638
Q862086	language	Q1860
Q7894015	writer	Q708548
Q1493339	instrument	Q940380
Q783992	genre	Q217191
Q27163	timeZone	Q25989
Q65525	type	Q70208
Q1422247	associatedMusicalArtist	Q1508839
Q17082129	isPartOf	Q16256839
Q80921	ground	Q44241
Q1446593	almaMater	Q1517021
Q1913937	country	Q30
Q16162656	sisterStation	Q21187802
Q1072839	format	Q168614
Q219374	type	Q5503
Q139649	birthPlace	Q38453
Q55438	occupation	Q381243
Q369470	recordLabel	Q7432165
Q112957	country	Q30
Q223419	predecessor	Q319950
Q734481	hometown	Q18426
Q78720	profession	Q34178
Q1770439	recordLabel	Q726251
Q1017615	type	Q2706302
Q2343277	team	Q2710159
Q2233334	isPartOf	Q610857
Q1424245	country	Q16
Q2707309	influencedBy	Q9391
Q16977	deathPlace	Q148
Q430224	recordLabel	Q1899781
Q7384356	genre	Q206159
Q2449	timeZone	Q1773949
Q572179	genre	Q8341
Q2671084	associatedBand	Q254840
Q433701	type	Q498162
Q1312168	influencedBy	Q9391
Q719447	associatedBand	Q450618
Q465312	daylightSavingTimeZone	Q207020
Q7738585	hometown	Q142
Q7202046	genre	Q11366
Q517540	predecessor	Q256249
Q376141	type	Q1136601
Q1122797	country	Q212
Q1386011	battle	Q768496
Q618426	type	Q15334
Q152306	battle	Q122100
Q756445	sisterStation	Q7028379
Q1024566	type	Q1589009
Q4869814	militaryBranch	Q64418
Q378891	distributor	Q3843364
Q5402887	associatedBand	Q14031788
Q3543494	associatedMusicalArtist	Q7641468
Q149098	kingdom	Q10876
Q467641	nationality	Q170826
Q200599	country	Q28
Q1388800	deathPlace	Q1726
Q1459405	genre	Q9778
Q24191936	militaryBranch	Q29171
Q2326322	country	Q36
Q1474555	recordLabel	Q2135791
Q5093183	isPartOf	Q1286475
Q5375394	computingPlatform	Q100047
Q503031	instrument	Q6607
Q441908	occupation	Q488205
Q135874	phylum	Q10915
Q8641	spokenIn	Q49
Q1567032	instrument	Q5994
Q1815566	type	Q1536372
Q2733893	instrument	Q128309
Q2564387	battle	Q508062
Q268543	format	Q1323979
Q7151989	associatedBand	Q329270
Q2885976	type	Q7830213
Q487586	genre	Q1403744
Q434463	birthPlace	Q991015
Q545944	birthPlace	Q652035
Q47285	notableStudent	Q132537
Q155447	writer	Q351055
Q18592250	writer	Q3626950
Q1077383	genre	Q484641
Q1586588	occupation	Q222344
Q6199468	genre	Q58339
Q1124369	company	Q8028532
Q14852349	isPartOf	Q174010
Q550555	director	Q7340496
Q15209	timeZone	Q604055
Q14836895	isPartOf	Q5060852
Q1166218	instrument	Q78987
Q377358	primeMinister	Q41914
Q998878	leaderName	Q29552
Q3774092	recordLabel	Q1636558
Q4655211	owningCompany	Q950380
Q1282863	genre	Q58339
Q172347	recordLabel	Q669127
Q26964875	format	Q168614
Q350527	associatedMusicalArtist	Q323061
Q2144609	team	Q8701
Q282531	genre	Q11366
Q459251	associatedMusicalArtist	Q304675
Q638111	recordLabel	Q1075485
Q7804209	occupation	Q36834
Q2793470	birthPlace	Q1003074
Q9024177	associatedBand	Q3298809
Q639095	city	Q159
Q128282	isPartOf	Q1439
Q983933	genre	Q263734
Q1740665	recordLabel	Q612268
Q272203	recordLabel	Q203059
Q470445	country	Q213
Q16150832	associatedBand	Q7718640
Q334059	deathPlace	Q843
Q24255698	occupation	Q488205
Q5217530	genre	Q11365
Q210609	battle	Q361
Q423803	populationPlace	Q408
Q2570330	similar	Q757192
Q132478	type	Q875538
Q113138	genre	Q183504
Q13668760	isPartOf	Q5060921
Q508170	isPartOf	Q1341112
Q4808745	part	Q4815936
Q1507136	deathPlace	Q161491
Q673517	subsequentWork	Q2362994
Q4208886	team	Q280814
Q5258214	formerTeam	Q209636
Q1029467	birthPlace	Q1391
Q571944	class	Q127282
Q162585	team	Q9213751
Q15437456	birthPlace	Q1055
Q1911438	team	Q34044
Q2626680	genre	Q183504
Q470661	associatedBand	Q2145067
Q23311	isPartOf	Q23306
Q6563086	currentMember	Q2445782
Q484340	largestCity	Q49225
Q318452	associatedBand	Q1045752
Q33866	birthPlace	Q60
